HotelName,Review,Rating
Long Beach Resorts,"geldigimiz icin cok memnunuz. 2. gunumuzu doldurduk ama gordugumuz ilgi ve otel sartlari beni bu gece vakti bu yorumu atmaya surukledi. Otelin buyuklugu, havuzlarin coklugu, yemekler ve yapilan gunduz ve gece aktiviteleri zamanimizin kaliteli gecmesini, eglencemizi ust seviyelerde yasamamizi sagladi. Cok tesekkurler long beach",5
Trendy Lara,"Ailemle yeniden trendy lara hoteli tercih ettik, her zamanki gibi cok iyi ve memnun kaldık. Animasyon ekibi sıcak kanlı ve dolu bir aktevite birgün bos vaktimiz olmadı aykanbey Tarık güder cok tesekür ederiz.",5
Long Beach Resorts,"Merhabalar bu otele 6. gelişimiz öncelikle bize rezervasyon konusunda yardımcı olan Kibar Nisa hanıma çok teşekkür ederiz ama bu sefer gerçekten memnun kalmadım sektörün bu kadar durgun olmasına ve iş bulamayan onca turizmci varken çalışanların bıkkınlığı şaşkınlık verici gerçekten özellikle pastane Cafe de ki çalışanlar hayatlarından bezmiş gibi araların da az kaldı yumruğu çakacam kadına tarzı usluplar dönüyor sürekli bugün son günümüz özellikle restoran müdürü Sinan bey harika bir insan çözüm odaklı güler yüzlü herkesle ilgileniyor ayrım yok asla yemekler de asla sorun yok her çeşit mevcut ama çalışanların kalitesi çok düşük bu yıl asla insanları sınıflandırma olarak görülmesin ama otelin kalitesini düşünüyorlar tursitin en kötüsü gelmiş bu yıl görmemiş gibi herşeye saldırıyorlar tabi otelle alakalı bir durum değil bu havuz barda Mehmet, Ali Osman çok iyiler. Ama pastane ekibini lütfen uyarın sezonun başı sayılır ilerleyen dönemde sorun yaşamayın umarım tekrar görüşürüz 🤗",3
Trendy Lara,Odam aile odasiydi 2 Yetiskin 2 Cocuk olarak gelmistik odamiz kara orman manzarasiydi acikcasi odanin manzarasi pekde iyi degildi fakat odanin ici mukemmeldi her tarafi mukemmel dizayna ve mukemmel konfora sahipti.Odanin klimasi odani sogutmaya yetiyor . Personelleri asiri ilgili samimi ve cana yakin .Hayatimda gittigim en iyi otel farkli farkli barlari  var Aile icin mukemmel bir otel. Yemekleri asiri iyi fakat etleri tuzsuzdu ve masadaki tuz kaplarindan tuz gelmiyodu icine pirinc konulmustu. Otelde bos zaman cok oluyor daha fazla aktivite olmaliydi . Tarik Aykan Ugur Furkan Huseyn asiri cana yakin ve samimiydi . Djleri ama vasatin otesi sarkilarda cesitlilik yok bir sarkini en azi 20 kere dinlemisimdir orda night clubdaki djsi ayri bir seviyye vasat sarkinin ses duzeyini ayarliyamiyodu . 1 tane iyi sarki acsalar 20 tane kotu sarki aciyolar .Voleybolcu animator en iyisiydi . Gece eglencesi kotuydu night clubda sadece 16 yasindaki ingilizler vardi . Ve Etrafta kirpi ve kedi olmasi asiri tatliydi . Night club kucuktu .,4
Long Beach Resorts,Böyle güzel bir otel nasıl bu hale gelmiş. Yemekleri güzel odası güzel konumu güzel.Ama nasıl inanılmaz 3 aile olarak geldik 20 gün kaldık .Aksam olduğunda eglenmek için canlı müziğin oraya geciyor ve erkekler rahatsız edici bakışları üzerinizde ve ne oluyor bir kavga cevreye bakıyoruz kim ayıracak bunları güvenlik yok.Çok yeneteksiz tücrübesiz personel toplamışlar.Sadece garsonları barmenleri süper.Adam yemek veriyor servis yapıyor gözünün içine icine bakıyor.Sanane benim gözlerimin güzel olması işi yap kardeşim.Aklınca iltifat ediyor.Bir daha asla gelmem ..,2
Miarosa Konaklı Garden,"Yorumlara bakıp geldim ama çok pişman oldum. Otelin personel ve hijyen sıkıntısı var. Otelin barlarında sadece bira ve varsa şarap veriliyor, diğer içecekler sadece lobi barda var saat 18 de tüm barlar kapanıyor lobiye mahkum kalıyorsunuz. Lobi dışında barlarda buz dolap vs. yok bu sebeple içecekler hep sıcak. Barlarda sadece iki bardak içecek alabiliyorsunuz. Daha fazlası için git bidaha gel diyorlar. Yemekler çeşit çok az açık büfe toplamı 20mt yok bile ve hergün aynı tamamen, yeşillikleri çamurları ile duruyor tabaklar sürekli pis.
Personele birşey dediğinde hep tersliyorlar. Asansör için en az 10 dk sıra bekliyorsunuz barlarda sadece bir personel duruyor o yüzden sıralar asla bitmiyor. Soğuk su bile bulamıyorsunuz suları bazı barlarda kapalı plajda sebilden alıyorsunuz ama sıcak sürekli.
Otelin kapalı alanlarında klima yok gibi yada çalışmıyor kaplı alanlar sıcaktan yanıyor lobi bile sıcak. Muhtemelen buraya geldikten sonra keşke evimde otursaydım en azından düzgün yemek yerdim dersiniz.",1
The Lumos Deluxe Resort Hotel & Spa,mükemmel bir tatildi herşey olağan üstüydü sınırsız hizmet güler yüz yemeklerin güzelliği otelin temizliği Çalışanların ilgisi alakası güzel plajı aktiviteleri ile sanki evimizde gbi hissettik çok güzeldi herşey iyiki tercih etmişiz.,5
The Lumos Deluxe Resort Hotel & Spa,Her şey çok iyiydi tatilimiz mükemmel geçti otel konaklama odalar restorant personeller yiyecek içecek her şey üst düzeyde çok memnun kaldık umarım bir daha denk geliriz buraya ayrıca odaların temizliği de harikaydı yani her yerin genel olarak otelin her yeri çok temizdi çalışan arkadaşlarımız çok ilgiliydi alakalıydı  tavsiye ederim,5
The Lumos Deluxe Resort Hotel & Spa,"Otel de çalışanların her ilgisinden çok memnun kaldık yemekler de aynı şekilde harikaydı 
her gelen memnun kalır eminim
Özellikle oda sorumlumuz Songül hanım çok nazikti çok ilgiliydi teşekkürlerimizi iletiyoruz
 ",5
The Lumos Deluxe Resort Hotel & Spa,Özellikle oda sorumlumuz Songül hanım çok nazikti çok ilgiliydi teşekkürlerimi iletiyorum tekrar otel de çalışanların her ilgisinden çok memnun kaldık yemekler de aynı şekilde her gelen memnun kalır eminim ,5
The Lumos Deluxe Resort Hotel & Spa,Temizlik harika herkesin eline sağlık çok güzel bir hotel tekrar geleceğiz yemekler harika mesut ustaya teşekkür ederim Kat hizmetlerinden pınar şef teşekkür ederim.herkesin emeğine sağlık personel harika ,5
The Lumos Deluxe Resort Hotel & Spa,"Temizlik harika otel konaklaması için en önemli şey temizlik şimdıye kadar gıttıklerımde en ıyısı diyebılırım personeller cok ılgılı yemekler çok fazla çeşit yok ama lezzetlerı harıka zaten lezzetlı olması onemlı bzım ıcın oteli begendık ınsallah tekrardan gelicez
Temizliği bakımından en guzel otel kesınlıkle tavsıye edıyorum odalar ferah mis gıbı kokuyor hersey harıka",5
The Lumos Deluxe Resort Hotel & Spa,"Hotel beş yıldızlı,  hizmet ve kalitesi çok iyi , yemekler , ikramlar  yazıldığı gibi ultra her şey dahil , kat görevlimiz Halide hanımın ellerine sağlık her gün itinalı temizliği ve güler yüzü cana yakınlığı için,  Pınar Şef ve ekibine çok teşekkür ediyoruz  dört dörtlük hizmetleri için,  güzel bir tatil yapmak isteyenler hiç düşünmeden the lumos deluxe  hoteli tercih edebilirler , sevgiler ...",5
Miarosa Konaklı Garden,3 gece kaldık otel genel olarak güzel orta derecede yemekler güzel çeşit yeterli havuz çok büyük değil ama yeterli deniz uzak taşlı temizlik orta animasyon orta personel yeterli geneli iyi çok şey beklentisi olan gitmesin onlara hitap etmiyor tam aile oteli fiyat performans..( otelin kötü yanları yemekler güzel ama çok ciddi bir masa sıkıntısı var yer kapma savaşı var aileden birinin masa da nöbet tutması lazım çok yetersiz kavgalar çıkıyor yer bulamayan ailelerin merdivende yemek yediğini gördüm içim parçalandı derhal çözülmeli..lobide Yusuf adında bir çalışan var adam zoraki çalışıyor surat beş karış bir içecek alıyorsun sanki babasının malını veriyor kaba insan birşey almaya çekiniyor öfleye pöfleye veriyor niye geldiniz der gibi bakıyor insana ama birde dışarıda pool bar da bir çocuk varki ismi Miraç 10/10 veriyorum ona o sıcakta canını dişine takarak çalışıyor devamlı yoğun herkese güler yüzlü çok çalışkan çok efendi bir kere bile yüzünü düşürmedi çocuk helal olsun derhal ödüllendirilmeli lobi bara alınmalı bence..asansörler çok kötü devamlı bozuluyor hangi kata çıktığını bilemiyorsun çünkü ekran yok nereye geldiğini asansör açılınca odaları görünce numaralara bakarak anlıyorsun....,3
The Lumos Deluxe Resort Hotel & Spa,Otelden çok memnun kaldık.Yemekler çok güzel ve kaliteli.Aynı zamanda lezzetli. Hiç bir masraftan kaçınılmamış.Temizlik gerçekten çok başarılı. Kat görevlisi Emine Hanım ve tüm Lumos Delux personeline teşekkür ederiz.Otelin Sahibi bu işi gerçekten çok iyi biliyor.Tebrikler…Hiç düşünmeden tercih edebilirsiniz.,5
Sueno Hotels Deluxe Belek,Muhteşem ötesi bir tesis rüya gibi  güler yüzlü hizmet anlayışıyla çok güzel bir tatil geçirdik   özellikle bar personelleri ilgi ve alaka   üst lobby ve alt lobby Zeynep Bayındır hanımın ilgi alakasi   Nazlı Fikret  Cemal Yiğit Emine  restoranda Selda seff İbrahim seff  ve  Yılmaz usta lezzetli yemekler çok teşekkür ederiz tekrar gelmek dileğiyle ,5
Sueno Hotels Deluxe Belek,Otele giriş yaptığımız andan itibaren çok iyi karşılandık temizlik harika yemekler de çok lezzetli sueno deluxe de bulunan meydan da binbir çeşit yemeğin olması kendinizi ayrıcalıklı hisetmenizi sağlıyor personel de çok güler yüzlü 🥳🥳🥳🥳🥳,5
Sueno Hotels Deluxe Belek,Burası mükemmel bir otel kış sezonunda olmasına rağmen resmen dışarıya çıkmak istemedik eğlence merkezi spa mükemmeldi. dış alanlar kapalı ama odamızın manzarası o kadar iyiydi ki anlatamam size. Odalar geniş,5
Long Beach Resorts,"İnanılmaz bir tatil geçirdik ailemle. Aklımı bi kenara bıraktım cocuklastik, hep beraber şendik eglendik ve sonunda bitti. Güler yüzlü ve ilgili olan tüm çalışanlara teşekkür ediyorum. Yemekler çok iyiydi ve spor hocamızın ilgisi güzeldi. Animasyon ekibi bizi bizden aldı ya sürekli aktiviteler ve yüksek enerjilerini şaştım kaldık insan nasıl o kadar saat yüksek enerjiyle çalışabilir ve bunu bize en güzel şekilde yansıtır inanılmaz. Hepinize teşekkür ediyorum çok güzel bi tatildi.",5
Sueno Hotels Deluxe Belek,"Çok iyi ve güzel personel, balkonlu ve deniz ve iskele manzaralı büyük oda, restoranda iyi yemek, plajda büyük dinlenme alanı.Geçen hafta bu otelde kaldım, harika zaman geçirdim! Çok güzelsiniz ve hizmet inanılmazdı. Başka bir ziyaret için geri gelmek için sabırsızlanıyorum.",5
Sueno Hotels Deluxe Belek,"Sahili mükemmel, kahvaltıdan önce denize girebileceğiniz bir iskeleye sahip sıra dışı otellerden oluşan çeşitli bir seçki. Otelde konaklamanızın keyfini benzersiz bir atmosferle çıkarmanızı sağlıyorlar. Buraya iş sebebiyle geldim fakat resmen yenilendim. Hiç çalışmış gibi hissedemiyorum. Harika bir deneyimdi, teşekkürler SUENO!",5
Sueno Hotels Deluxe Belek,Otel hayran kalınacak güzellikte çalışanlar çok ilgili. Özellikle Hayrullah diye bir arkadaş var çok kaliteli ve çok iyi biri sağolsun çok yardımcı oldu herşeyde. Beyfendiliği örnek olacak biri. Pişman olmazsınız otelde konaklamaktan,5
Sueno Hotels Deluxe Belek,Toplantı grubumuzla kaldığım otelin yemeklerine hayran kaldım. Özellikle İtalyan Restoran benim için müthiş bir deneyimdi. Emeği geçen tüm arkadaşlara teşekkür ederim. Yaz dönemi için muhakkak geri gelmeyi düşünüyoruz. O büyük havuzları deneyimlemeyi iple çekiyoruz.,5
Trendy Lara,"Bu oteli 2. Gelisimiz. Fırat beyin kokteylleri harika.Kendisine teşekkür ederiz. İşinde başarılarının devamını dilerim. Lobideki Merve hanım ,Hausekeeping Emine Hanım ve Aquaparkta Furkan beyede ayrıca teşekkür ederim.",5
Trendy Lara,"Otelde konaklamaya devam etmekteyiz, otelinizden cok memnun kaldik ozellikle restaurant ve bar personeli ayse hanimdan, onu cok sevdik  iyi personel cok caliskan bir seevis personeli diger garsonlarda ayse gibi,",5
Long Beach Resorts,"Arkadasimizin tavsiyesi üzerine 3 aile beraber tatil yaptik pandemiden dolayi hem tedbirli bir hotel hemde aile hoteli absurt hic bir olayla karşılaşmadık hem aileler hemde tesetturlu bayanlar icin uygun bir yer. 

Hizmet : garsonlarin ilgisinden cok memnun kaldik ozellikle SEDAT CELIK kardesimizden bize sunduğu hizmet ve guler yüzlülüğü bizi cok mutlu etti bizimle en cok o alakadar olduğu için onun ismini verebiliyorum gidenler mutlaka o çocuğu bulsun pişman olmazsiniz. 

Oda temizliği :  pek memnun kalmadim banyo urunleri bitince yenilenmedi. Yataklar guzel toplansada altindakiler daima unutuldu bu konuda biraz eksikler vardi ama temizlikci abla cok guler yuzlu ve sicak kanliydi. 

Mutfak:  cok çeşit yemek meze tatli vs.. var herkesin damak zevki farkli lezzeti orta dereceydi ama corbalari bir efsaneydi ozellikle bebekli aileler icin söylüyorum 👍 
İster acik bufede yiyin ister snack bar veya lapianoda (orasi hep acik). 

Yinede canla başla çalışiyorlar personel sayisi dusuk olmasina ragmen cok aktifler helal olsun 👏hersey icin Tesekurler arkadaslar seneye birdaha gorusmek dileğiyle..",4
Long Beach Resorts,"Oteli corona pandemisinde mayıs 2021de ziyaret ettim. Allımda ki şüphelerin hepsi yersiz çıktı. Tüm personel sürekli maskeli ve kişisel hijyene dikkat ediyor. Animasyon ekibi etkin ve ilgi alakalı. Otelin bir sürü havuzu var be aqupark özellikle çook güzel. Restoranda ki çalışanlar güleryüzlü. 
Yemekler çok lezzetli özellikle tatlılara bayıldım:)
Showlar cok guzedi sirk şovunu çok profesyonrllerdi.
Tatilinizi daha kaliteli hale getirmek istiyorsanız mutlaka bu oteli deneyimlemenizi tavsiye ediyorum.",5
Long Beach Resorts,Eşimle beraber geldiğimiz tatilde çok memnun kaldık. Canımız asla sıkılmadı. Animasyon ekibinin düzenlediği aktiviteler çok canlı geçiyor ve akşam düzenledikleri programlar çok üst düzey. Bütün otel personelleri hijyen konusunda çok dikkatli. Maske ve sosyal mesafe çok kurallara uygun şekilde kullanılıyor. Yemekleri çok fazla çeşitli ve çok lezzetli kesinlikle tavsiye ederim ve yemek saatleri neredeyse hiç bitmiyor. Resepsiyon bir sorun olduğunda çok güzel yardımcı oluyor. Bütün personellere teşekkür ederim. Bir dahaki sefere görüşmek üzere.,5
Long Beach Resorts,"Otel gerçekten herşeyiyle dört dörtlük!  Otelde çok fazla yüzme havuzu var alternatif olarak. Aradığınız her türlü hizmeti bu otelde bulacağınıza eminim. Bar çalışanları olsun restorant çalışanları olsun hepsi çok nazik ve güler yüzlü. Yemekler çok lezzetli ve çok fazla çeşit var. Mutfak çalışanlarına teşekkür ederim. Dj müzikleri çok güzel.  Odalar her gün temizlendi hijyen kurallarına ekstra özen gösteriliyor. Bu otelde zepline hizmeti bile mevcut!! Kesinlikle yaşanması gereken bir deneyim. Animasyon ekibine ekstra hayran kaldım uzun çalışma saatlerine sahip olmalarına rağmen bitmek bilmeyen enerjileri var. Voleybol, dart, aqua gym, pilates, tenis her türlü aktivite var. Üstelik her gün yapılan havuz oyunlarina katılmanızı öneriyorum tatilinizi daha keyifli geçirmek istiyorsanız bu otele gelin ve benim deneyimlediğim her seyi siz deneyimleyin.
Ben bu Long Beach Ailesini çok sevdim👍🏻👌🏻",5
Long Beach Resorts,Daha once de gelmiş olduğumuz long beach otel den gene memnun ayrılıyoruz personel saygılı ve efendi animasyon çok iyi sayelerinde çok eylendik özellıkle lera ve aykuta çok teşekkür ederiz sıcak ve samimi davranışları için. Dj aykut güzel müziklerle bizi eylendirdi,5
Long Beach Resorts,"Tüm personele, bu şekilde güzel bir tatil geçirmemizde emeği geçen öncelikle leziz yemekleriyle ve güzel hizmetiyle bar ve restoran ekibine çok teşekkür ediyoruz. Animasyon ekibine sonsuz teşekkürler sunuyorum bizim anlarınızda renk kattilar özellikle Fethi ve Ömer çok sağolun dostlar. Havuzlar çok fazlaydi ve otel çok büyüktü. Genel olarak memnunuz çok sağolun.",5
Trendy Lara,"Otel çok güzel.Yemekleri kaliteli ve lezetli şerbetli tatlıları mükemmel.Akşam tatlı olarak hazırlanan Cennet Çamuru tatlısı muhteşemdi mutla denemenizi tavsiye ederim.Çalısanlar hepsi ilgili ellerineden
gelen desteği sağlıyorlar.Bence tek sıkıntı otel çok kalabalıktı ve havuzlar yetersiz geliyordu.",4
Miarosa Konaklı Garden,"Gayet güzel memnun kaldık 4 gece 5 gün 
 kaldık personeller ilgiliydi havuz havuz başı etkinlipklri güzeldi yemekleri çeşit olarak iyyiidi fiyatinin kaarsiligi bir otel biz eğleendik gelmek isteyenlere tavsiye ediyorum denizi cakilli ve dalgalı",5
Miarosa Konaklı Garden,Fiyat performans olarak beklentinin üstünde çıktı yemekleri güzel içecek kısmı yerli alkollü oda normal velhasıl ekonomik olarak gidilebilecek en güzel otellerden biri belekteki otellerle kıyaslamayın  lütfen ona göre gelin kendi sınıfının iyisi,4
Miarosa Konaklı Garden,Fiyatına göre oldukça iyi. Temizliğinde herhangi bir problem yok. Günlük havlu değişimi temizlik yapılıyor. Yemekleri güzel ve çeşitli İllaki içinden yiyebileceginiz birşeyler var. Tek eksik havuz kenarında müzik ve biraz hareket.,4
Miarosa Konaklı Garden,Otel ferah  güzeldi personel ilgiliydi odalar temiz duzenli odalar her gün temizleniyor havlular yenileniyor  yemek çeşidi iyiydi oyunlar yarışmalar akşam etkinlikleri beğendim deniz biraz cakilli o kadar gerisi güzel tavsiye ederim.,5
The Lumos Deluxe Resort Hotel & Spa,Otel herşeyiyle gercekten mükemmel.Kötü diyebileceğim hicbirsey yok.Aguapark havuz Heleki o harika lezzetli yemekleri aperatifleri herşey dört dörtlük.Kesinlikle gelip kalın.Yalniz denizini beğenmedim ben dalgalı derin taşlık onun dışında oda temizliği için Zeynep Hanım çok ilgili ayrıca Aybuke Hanım otelde herseyimizle cok guzel ilgilendiler.Herkese bütün çalışanlara tesekkur ederiz..,5
Miarosa Konaklı Garden,Bu oteli hiç tavsiye etmiyorum havuzundan tutunda yemek hanelerine kadar pis sakın burada  tatil yapmayın paranızı yazık yazılacak çok şey var da yazamiyorum  biz 7 kişi geldik çok  pişman olduk resmen paramızla rezil olduk 4 yıldızlı otelmiş bence 3yildizi bile hak etmiyor bozulan asansörde ekleyim 4 katı yürüyerek inip çıktık bugün cikisimiz var allahtan resmen paramızla işkenceye geldik,1
Miarosa Konaklı Garden,"Otel'i geçen seneki kadar beğenemedik maalesef. Yemekler orta durumda çeşit sayısı yeterli, tatlılar'ın bazıları güzeldi,mezeler her damak zevkine hitap eden türde değildi ama lezzetliydi. Fakat yemek servisi hızlı ilerlemiyordu, çoğu insan bir süre beklemek zorunda kalıyordu. Restorantta ki temizlik personellerinden bi kaçı sadece yabancılara karşı güler yüzlü davranıyordu .Odalar her gün temizleniyordu temizlik personelleri güler yüzlü ve işini iyi yapıyorlardı. Resepsiyon hizmeti gayet yeterliydi . Cankurtaran ekibi 'nin insanlarla olan iletişimini ailecek beğenemedik, saygısız ithamlarda bulunarak insanları kıyaslıyorlar,hepsi birbirinden egoist ve saygsısızdı. Animasyon ekibi gayet güzel çalışıyordu,hepsi güler yüzlüydü akşamları yapılan etkinlikler etkileyici ve muhteşemdi. Personeller elinden geleni yapmasına rağmen çoğu işe yetişemiyordu bundan dolayı otel biraz pisti.Hamam da güzeldi fakat giderlerde sıkıntı olduğu halde dışarısı su olduğu için bizi suçladılar 🤷🏻‍♀️ .Genel olarak fiyat performans bir oteldi ,bir kaç personel yabancılara karşı daha mütevazi davranırken bize karşı sert bir tutum sergilemişti, bu durum gerçekten çok sinir bozucuydu . Bu bizim ikinci gelişimizdi fakat birdaha tercih edeceğimizi düşünmüyorum . Otelde emeği geçen herkese teşekkür ediyorum.",3
The Lumos Deluxe Resort Hotel & Spa,Balayı çifti olarak geldik. Her şey mükemmeldi. Bundan sonra her sene gelmek istiyoruz. Aile olduktan sonra da her yaz geleceğimiz bir yer. 10 puan değil 100 puan bile az. Çalışanlar çok ilgili. Her şey tertemiz. Asla sorun yaşamayacağınız bir yer. Hiç düşünmeden gelin 🌸🌸,5
The Lumos Deluxe Resort Hotel & Spa,"Otele ikinci kez gidişimiz ve iki seferde de son derece memnun kaldık öncelikle otel temiz ve ferah çalışanlar ilgililer oda temizliği güzeldi kat görevlisi hatice hanıma teşekkür ediyoruz. Yemek çeşitleri bol ve lezzetli idi her öğün istediğiniz lezzetleri bulabilirsiniz tatlıları çok çeşitli ve güzeldi, istediğiniz içeceğe  istediğiniz zaman ulaşabiliyorsunuz. Havuz ve Aqua park alanı temiz ve düzenli şezlonglar yeterli idi. Biz deniz tercih etmedik ancak otelin kendine ait iskelesinden bol bol güneşin batışını izleyebiliyorsunuz. Deniz temiz kumsalı biraz taşlıktı. Genel olarak biz severek gittik ve üzülerek ayrıldık inşallah bir sonraki seferde görüşmek üzere. Düşünüyorsanız aklınızda soru işareti kalmasın gerçi ne beklediğinize göre değişir ama paranızın karşılığını fazlası ile alıyorsunuz. Çalışanlara kolaylıklar dilerim. ",5
Sueno Hotels Deluxe Belek,"Otelin hizmetinden memnun olduğumu belirtmek isterim . özellikle üst loby personellerinden;Erman Bey,Veli Tufan,Serkan Bey güler yüzü ve müşteri yaklaşımı ben ve çevrem tarafından hoşnutla karşılandı. Tekrar tercih edilir",5
Sueno Hotels Deluxe Belek,"odaları,konumları özellıkle havuzlu odaları harıka.temızlık mukemmel ütü masası ve utu mevcut yatakları cok rahat yemeklerı çeşitleri oldukça guzel ,asla pişman olmazsınız .golf otelı ve deluxe olan bına harıka ama golf otelının göl manzarası mükemmel",5
Sueno Hotels Deluxe Belek,"Yaşadığım en güzel tatil deneyimiydi.Özellikle tüm personel çok güleryüzlüydü bunun için çok teşekkür ediyorum.Hizmet kalitesi fevkaledeydi.Misafirler için tüm ihtiyaçlar düşünülmüştü.Öyle ki odada ütü bile vardı.Seccade istedim anında gönderdiler.Diş fırçası,macun vs hersey ama hersey mevcuttu.İnsallah tekrar gitmek nasip olur ✅ ",5
Sueno Hotels Deluxe Belek,7 yıldır geliyoruz. Daha önce Side'de konakliyorduk ama açıldığından beri burasi  vazgeçilmez oldu. Belki gittiğimiz dönem yüzünden de olabilir ama kalabalik olmadan cok guzel bir tatil geçirdik. Odaların konforu ve mimarisi gerçekten cok guzel. Her türlü ayrıntı düşünülmüş.,5
Sueno Hotels Deluxe Belek,Gideceklere tavsiyem… Mini clubte 24 saat hizmet veriyorlar. Ana restoran high saatlerde yoğun olabiliyor ancak insanlar ilk girdikleri yerden servis almaya çalıştıkları için oluyor bu yoğunluk. Akdeniz veya klasik restoranlara ilerlerseniz bu yoğunluktan etkilenmezsiniz.,5
Sueno Hotels Deluxe Belek,Şimdiye kadar gördüğüm en büyük havuzlara sahip otel. Alan çok büyük olduğu ve daha az oda olduğu için hiçbir alanda yoğunluk çekmiyorsunuz. Diğer otellere göre gördüğüm en büyük artışının bu olduğunu söyleyebilirim. Temizlikçi arkadaşlara çok teşekkürler. Kendi evleri gibi ozen gösteriyorlar.,5
Sueno Hotels Deluxe Belek,Antalya'da gerçekten Türklere de hitap etmeyi başarabilmiş bir otel olduğunu bilmek ve öğrenmek benim için çok sevindirici bir deneyim oldu. Bundan sonra yegane tercihim Sueno olacak. Umarım diğer otellerde biraz feyz alır. Sonuçta burası bizim ülkemiz ve bizde tatil yapıyoruz. ,5
Sueno Hotels Deluxe Belek,"Tesis muhteşem, hizmet muhteşem. Özellikle tatil sonrasında odamda unuttuğum ve oğlumun çok sevdiği oyuncağı büyük bir titizlikle bularak bana ulaştıran arkadaşlara da teşekkürü bir borç bilirim. Golf otele de gidebilmek ve olanaklarını kullanabilmek de ekstra oldu",5
Trendy Lara,merve ablam çok teşekkür ederim çok iyi ilgileniyor çok mütevazi çok tatlı ablamız hoteldende çok memnun kaldık odalarımız çok temiz merve ablamızın servısınden dolayıda çok memnun kaldık ılerı donuk hayatında başarılar,5
Trendy Lara,Hotel çok güzel Merve kardesımiz çok güzel ılgısıyle yüzümüzü güldürdü hayatında ömür  boyu mutluluklar dılerım çok tatlı ve mütevazı duruşundan dolayı çok memnun ettı bizi çok eglendık servisinden dolayı mutlu olduk.,5
Trendy Lara,"Merve kardeşimize çok teşekkürler,  
Güler yüzlü saygili nazik,  gurbetçi olarak cok memnun kaldık kendisinde. Bize son günümüze kadar ilgilendiği için minettar kaldık.  Kendisine başarılar dileriz.  Seneye görüşme ümidiyle.",5
Trendy Lara,"Cok tatli, cok mutevazi, bizimle cok iyi ilgilendi cok memnun etti bizi, bir daha gorusmek dilegiyle, omru hayatinda basarilar dilerim, cok genc sempatik tatlimi tatli dilli, omur boyu mutluluklar dilerim, sonsuz tesekurlerimi diliyorum❤❤❤❤❤❤❤❤❤❤❤❤❤",5
Trendy Lara,"Lobby bardaki Merve Hanima ilgisi ve samimiyeti guleryuzu için çok teşekkür ederiz  sırf onun bu samimiyeti için tekrar geleceğiz..müşteri memnuniyetinin tek adresi kendisi... tüm otellerde bu hanım  gibi olmalarını diliyoruz.  Teşekkürler Merve hn ve Trendy Lara ekibi...
 Demet Yildirim  Almanya Stuttgart",5
Miarosa Konaklı Garden,Eşimle beraber tatil için otele gittik Hamam ve sauna olduğunu bilmiyordum tesadüfen öğrendim kapıda karşılamadan itibaren hizmet ve güler yüz çok güzeldi aida Hanım işinde mükemmel masajı kesesi kısaca tüm incelikleri ile hizmet veriyor kendilerini tebrik ediyorum özellikle sevkan beyde çok güler yüzlü ve çabuk çözüm üreten biri çok memnun kaldım teşekkür ediyorum herkese tavsiye ederim,5
Miarosa Konaklı Garden,Yemekler çok güzeldi personellerin ilgisi çok güzel içeceklerde öyle özelikle animasyon ekibi çok ilgiliydi yaptıkları etkinlikler sahneler baya iyiydi çok eğlendik yetkili ve çalışanlara teşekür ederiz gençlerin zaman geçirebileceği güzel şık bi otel,5
Miarosa Konaklı Garden,Girişte güler yüzle karşılamayla başlayan eğlencemiz yemek şefimizin el lezzetiyle doydu karnımız var lobi de işini yapan mükemmel bi ekip animasyon ekibi başta Cansu hanım olmak üzere ozan bey harikasınız en önemlisi de sabırla anlayışla tatlı diliyle agırlayan gece müdürü Uğur bey işini büyük özenle yapıyorlar bizim deneyimlediğimiz çok güzel bi tatil oldu A dan Z'ye bütün calışan ekibe teşekkür ederiz temizlik ve fiyat performans bakımdan da gayet uygun bi otel,4
Miarosa Konaklı Garden,Yemek sıralarında uzun kuyruklar oluyor ve bu insanlar arasında beklemeden dolayı sıra kavgasina kadar dönüşüyor dondurma kuyruğunda bile aynı şeyler yaşandı onun dışında kokteyl bulunmuyor sadece yerli alkoller havuzun buyuklugu gayet iyi kalabalik olmasına ramen odalarda da bir sıkıntı yok. Çalışanlar gayet güler yüzlü ve ilgiliydi.,3
Miarosa Konaklı Garden,Personeller çok iyi ve ilgiliydi. Fakat oda seçimi otel tarafından yapılıyor hiç memnun kalmadık ne manzara ne büyüklük ne de balkon açısından vasattı. Yataklar çok rahatsız ve küçüktü. Odadan yana memnuniyetsiz olduğumuzu bildirmemize rağmen gereken ilgi alaka gösterilmedi ve kesinlikle yardımcı olunmadı. Görsellerde otelin denize sıfır olduğu gösterilmiş tamamen sahte görsel.,3
Sueno Hotels Deluxe Belek,"Eylül ayında konaklama fırsatı buldum. Yemekleri, içecekleri, hizmeti ile kesinlikle beklentilerin üzerinde bir otel. Seyahat sonrası da destekleri ve hizmetleri bitmiyor. En kısa sürede tekrar geleceğiz. Tüm çalışanlara selamlar sevgiler",5
