HotelName,Review,Rating
Rixos Premium Belek - The Land Of Legends Access,On gündür buradayız ve iyi ki gelmişiz diyoruz. Ortam çok canlı adeta sezonda gelmiş gibiyiz. Kişi sayısı çok fazla olmadığından otelde sosyal mesafemize dikkat ederek çok rahat ve hızurlu şekilde vakit geçirebiliyoruz. Tatile gelmeden her ebeveyn gibi benim de önce en çok çocuğumun iyi vakit geçirmesi önemliydi. Rixy kids club bu açıdan şahane oldu. Hem açık hem kapalı alanı çok güzel oradaki halime hanım çok sevimli oğluma çok samimi davrandı. Amaaaaa en çok ceylan hanıma teşekkür etmem gerekir çünkü benim gibi kilolu bir kişiyi bile spora bağladı. Oğlum ceylan hanıma bayıldı ve ceylan hanım da tüm kids aktivitelerinde oğluma eşlik etti. Onunla çok kaliteli zaman geçirdi. Oğlum her sabah ceylan diye uyandı ve her gece de ceylana gidelim diye uykuya daldı. Her gün hiç sıkılmadan eğlendirdi oğlumu. Yazın da kesinlikle sadece ceylan hanım burada çalıştığı için tatilimizde buraya geleceğiz. Bunun yanında önbürodaki arkafaşlardan ömer bey tatilimizin başından beri her zaman yanımızda oldu. En ufak sorunda bile her zaman bir çözüm önerisi geliştirdi. Evlilik yıldönümümüzde yusuf bey sağolsun şampnya bey çileklerle hazırladığı sürprizle bizi çok mutlu etti. Onun dışında daha adını sayamadığım herkes her an çok yardımsever oldu ve işlerini çok iyi yapıyorlar.,5
Rixos Premium Belek - The Land Of Legends Access,"Tesise girdiğimiz andan itibaren kaliteli hizmetin verileceği anlaşılıyor. Misafir ilişkilerinden bizi Derya Deniz hanım karşıladı ilgi ve alakası tatil boyunca iletişimde olmamız çok çok iyiydi kendisini ayrıca teşekkür ediyoruz. Otelin tüm imkanları Mart ayı olmasını rağmen çok güzeldi özellikle yemekler çok iyi özellikle börek ustasına teşekkür ediyoruz:)) herşey için tekrar teşekkürler
",5
Rixos Premium Belek - The Land Of Legends Access,Otel çok güzel personeller ilgili restoran daki yemekler harika çocuklu aile için çok güzel otel rixy clube çocukları bırakıp rahat Ca gezip eğlenebiliyorsunuz Akçam mini disco var çocuklar için çok eğlenceli animatörler çok ilgili özellikle sorumlu arkadaş Uğur ve halideye çok teşekkürler herkeze tavsiye ediyorum yazın tekrar görüşmek üzeree Rixos,5
Rixos Premium Belek - The Land Of Legends Access,Cok güzel bir tatil geçirdik. Her şey mükemmeldi . Kızımız duru için çok güzel aktiviteler vardı .Nurten ve Büşra iyi ki varsınız kızlarrr❤️ Kızımız sayenizde çok mutlu oldu ve bizim gözümüz arkada kalmadı önce size sonra da sizin bu kadar mutlu çalışmanıza vesile olan yöneticilerinize çok teşekkür ederiz .Çocuklu aileler  için çok güzel bir otel herkese gönül rahatlığı ile tavsiye ederim .,5
Liberty Hotels Lara,"Bu yıl da, aynı geçen yıl gibi harikaydı. Restaurant ve ekip en önemli iki faktör. Aileler için harika..

Yemekler harika
Çocuğunuzun yemek bulamama ihtimali yok
Yemek arkasından düzenlenen her etkinlik harika.
Güleryüzlü ve içten kadroyu daha önce hiç bir yerde görmedik. 

Kısaca ömür vefa ederse seneye görüşmek üzere",5
Lara Barut Collection,"İlk deneyimime göre mükemmel bir oteldi. Misafir ilişkilerindeki Tuğba Hanım, tatil boyunca 7/24 yardımcı oldu. Oda temizliği ve yemek servisi çok iyiydi. Herkes çok kibar ve yardımsever davrandı. Animasyon ekibinin enerjisi çok güzeldi, hergün farklı oyunlar ile bizi çok eğlendirdiler. Başta Funda Hoca pozitif enerjisi ile tatilimize renk kattı. Yemek ve içecekler çok güzeldi. 9 yaşındaki kızım ile yaptığım bu tatilde, kendisi mini club aktiviteleri ile çok eğlendi. Aquaparka gelirsek, adrenalin dolu fakat o merdivenlerden çıkma olayı çok yorucu. 🙈  Otelden ayrılacağımız gün geç check-out konusunda da yardımcı oldular. Herkese tavsiye edebileceğim çok güzel bir oteldi",5
Lara Barut Collection,"Otelinizden cok memnun kaldik,hersey cok güzeldi özelikle bu sabah Tuğba Boz hanimdan aldiğim mesaj cok sevindirdi beni,evinize sagselamet ulastinizmi?diye sordu,baska otellerde hic karsilasmadim😍Fulya hanima,tesekürler ,😍Hanimeli pastaesinden Necla hanima oğlum yaptıği değisik kahvelerden dolayi ,tüm barut oteldeki personellere tesekürler hepsi işini sevgiyle yapiyor❤bi dahaki tatile görüsmek dileğiyle,",5
Lara Barut Collection,Kaldığımız en güzel barut grup otellerinden biri olarak hafızamıza kazıdık. Tekrar geleceğimizden hiç şüphemiz yok. Memnuniyetimizi nasıl anlatsak nereden başlasak bilemiyorum ilk olarak oda değişikliğimizden bahsetmek isterim..Misafir ilişkileri müdürü sayın Didem hanım güler yüzü ve çözümcül yaklaşımıyla oda değişikliğimizi hemen gerçekleştirdi çok sevgiler burdan🥰nezaman arasam telefonun diğer ucundaydı ailemiz gibi🥰ve ekibinden Yadigar hanımın detaylı anlatımları ve  güleryüzü sayesinde hiç cevapsız bir sorumuz kalmadı❤️lagoon barda yakup bey ve ali bey çok özverili ve güleryüzlü çalışanlar çok teşekkür ederiz.kumda kirpi restorantının lezzetli yemeklerini yapan Serdar usta Osman Bayraktar ve Reşat Ciğer e güleryüzlü ve yakın yaklaşımları için çok teşekkür ederiz.aslında bu güzel tesisin tek sloganı yok yok olmalı ve en sevilen kelimeleri memnuniyetle..biz de her yıl memnuniyetle gelicez. 🤗🥰 Cem ve koray beyin yakın ilgi ve alakalarından ötürüde çok teşekkür ediyoruz.,5
Lara Barut Collection,"İlk defa bir otel için yorum yazmaya karar verdik. Memnuniyetimizi diğer tatilcilerin de okumalarını istedik. Aldığımız hizmet o kadar güzel ve kaliteli ki anlatılmaz. Gidip yaşanması gereken bir tesis. Bir çok otelde kaldık ama burası, bugüne kadar en iyisidir. Aldığı 5 yıldızı fazlasıyla hak eden bir işletme. Yiyecek kalitesinden tutun hizmete kadar... Leziz farklı Ala cart restoranları, ana restoran büfesi 
Gece showlari ve aktiviteler aklınıza aradığınız her şey. Otelin güzel hizmetlerinden bir diğeri de Misafir İlişkileri departmanı. Hem arka plan olsun personel Asistan hem ön planda çalışan arkadaşlar isimlerini özellikle belirtmek istiyoruz Fulya hanım, Yadigar hanım, Zekeriya bey sahil tarafında ve aklımıza gelmeyen diğer çalışanlar aldığımız en güzel hizmetlerden oldu. Restoran servis personellerinden Mehmet bey ve Harun bey onlara teşekkürlerimizi gönderiyoruz. 
İlk gelişimiz ama son olmayacak seneye kesinlikle tekrar görüşmek dileğiyle.",5
Rixos Premium Belek - The Land Of Legends Access,On gündür buradayız ve iyi ki gelmişiz diyoruz. Ortam çok canlı adeta sezonda gelmiş gibiyiz. Kişi sayısı çok fazla olmadığından otelde sosyal mesafemize dikkat ederek çok rahat ve hızurlu şekilde vakit geçirebiliyoruz. Tatile gelmeden her ebeveyn gibi benim de önce en çok çocuğumun iyi vakit geçirmesi önemliydi. Rixy kids club bu açıdan şahane oldu. Hem açık hem kapalı alanı çok güzel oradaki halime hanım çok sevimli oğluma çok samimi davrandı. Amaaaaa en çok ceylan hanıma teşekkür etmem gerekir çünkü benim gibi kilolu bir kişiyi bile spora bağladı. Oğlum ceylan hanıma bayıldı ve ceylan hanım da tüm kids aktivitelerinde oğluma eşlik etti. Onunla çok kaliteli zaman geçirdi. Oğlum her sabah ceylan diye uyandı ve her gece de ceylana gidelim diye uykuya daldı. Her gün hiç sıkılmadan eğlendirdi oğlumu. Yazın da kesinlikle sadece ceylan hanım burada çalıştığı için tatilimizde buraya geleceğiz. Bunun yanında önbürodaki arkafaşlardan ömer bey tatilimizin başından beri her zaman yanımızda oldu. En ufak sorunda bile her zaman bir çözüm önerisi geliştirdi. Evlilik yıldönümümüzde yusuf bey sağolsun şampnya ve  çileklerle hazırladığı sürprizle bizi çok mutlu etti. Onun dışında daha adını sayamadığım herkes her an çok yardımsever oldu ve işlerini çok iyi yapıyorlar. Yemekler de şahane,5
Rixos Premium Belek - The Land Of Legends Access,"Balayı çifti olarak geldiğimiz Rixos Premium Belek harika lezzetleri ve mükemmel barları ile unutulmaz anılar biriktirmemizi sağladı. Favori mekanımız, huzurlu atmosferi ve güler yüzlü çalışanları ile Irish Sports Bar oldu. Belirtmek isterim ki her şeyden öte, Irish Sports Bar’da vakit geçirmek istememizin en önemli nedeni çalışanlardan sevgili İnan Berk’in güler yüzü, ilgili ve saygılı tutumu, pozitif enerjisi ve kibarlığıdır. Kendisine tatilimize neşe ve keyif kattığı için çok teşekkür ederiz. :) ",5
Liberty Hotels Lara,Otele girdigimiz andan çıkış yaptığımız ana kadar çalışan tüm personelin ilgisi alakası o kadar iyi ki samimi ve guleryuzleri insana kendi evinde gibi hissettiriyor yemekler lezzetli çeşit bol ayrıca tesis ikram edilen içecekler mükemmel animasyon ekibi harika herşey için çok teşekkürler ,5
Lara Barut Collection,Çok güzel bir tatil yaşadık. Çok güzel anılarla ayrıldık misafire gösterdikleri ilgi süper. Ayrıca yadigar hanıma teşekkür ederiz Güler yüzü İçin her zaman ilgisini eksik etmediği için. Seneye kesinlikle tekrar geleceğiz. Teşekkürler her şey için.,5
Lara Barut Collection,"Ailece tatilimiz muhteşem idi ,
Öncellikle belirteyim Profesyonel Yönetim her noktada belli, Restoranlar çok temiz servis hizmeti ve çalışanların güleryüzü bu tesisin gücü herkes selam veriyor :) 
Karşılma da Guest service çalışanı sn.Güldeniz hanıma teşekkür  ederiz çok kibar ve zarif.
Odalar muhteşem hersey düşünülmüş.
Lagoon Havuz Bar çok keyif verici oğlum ordan ayrılmak istemedi:)
Aquapark adrenalin %100 :)ayrica mutlaka sahildeki Pavillonları deneyiniz hızlı hizmet ve muhteşem konfor.
Büyük keyif aldığımız ailece bu tatilden tüm Barut Lara Yönetimini ve çalışanlarını tebrik ederim tekrar geleceğiz:)",5
Rixos Premium Belek - The Land Of Legends Access,"Ailemle birlikte muhteşem vakit geçirdik 
Hava soğuk olmawina rağmen isitmali havuzda hiç usumedik
Cocuk club inda bizimkiler bayaga eğlendi 
Yemekler ve hizmet muhteşem 
Bütün ekip çok guleryuzlu ve yardimsever
Restaurant ta Zuhri bey ozel olarak ilgilendi
Mutfakta Ejder ustanin pastırmalı kaşarli koftesi efsaneydi
Bütün mevsimler icin tavsiye ederim
",5
Rixos Premium Belek - The Land Of Legends Access,"Personelin hepsi çok güler yüzlü ve yardımcıydı. Yemekler lezizdi. Covid tedbirleri alınmıştı. Çocuk klübündeki Betül, Büşra ve halideye ayrıca teşekkür etmek istiyorum çok ilgiliydiler. Oğlumuz ve bizim için çok güzel bir tatil oldu. Tekrar görüşmek üzere",5
Rixos Premium Belek - The Land Of Legends Access,"3.kat görevlisi Fatma hanıma ,Restaurant görevlileri  Şahan beye ,Abdullah beye ,Hakan beye ,Gözlemeci ümmühan hanıma ,Mezeci Yasin beye,Ekmek fırını görevlisi Sabri beye güleryüzleri ile bize hizmetlerinden dolayı teşekkür ediyoruz.",5
Rixos Premium Belek - The Land Of Legends Access,Temiz sakın aile olarak gelinebilecek  nezih bir otel misafir ilişkileri sorumlusu ersen beyin ilgisi alakası Bench bardan İsmail Bey'e tşkler sezonda çocuklarımla tekrar tercih edebileceğim biyer  ilk gelmem ama son olmaz  🤙,5
Liberty Hotels Lara,"Liberty Hotels Lara’ya 2. gelişim. Bu sefer yalnız değildim. Kardeşim ve yiğenlerimle beraber ağırlandık. Yine muhteşem yine efsane. Ben geçtiğimiz 1 yıl borunca sürekli otelde edindiğim arkadaşlarımdan, sohbetlerimizden, otelin aktivitelerinden, yemeklerinden, güler yüzden bahsettim durdum. Emindim ki bu otele her kim giderse gitsin memnuniyet en üst seviyelerde olacağından. 
	Elbette üzüldüğüm noktalar var. Mesela bazı eski arkadaşlarım işten ayrılmış. Onları orda görememenin üzüntüsü büyük oldu. Yerine gelen arkadaşlar kısa zamanda adapte olmuş görünüyorlar ama göz yine de eski personelleri aramıyor değil. 
	Otele gelirken en ufak şüphem dahi yoktu benimle beraber gelenlerin de aynı seviyede memnun kalacaklarına. Hatta otelde tanıştığımız bazı ailelerden de aynı şeyleri duymak sizin adınıza beni de ayrı mutlu etti. 
	Sabrina’nın bize yemekte eşlik etmesi bizi çooook onure etti. Burada herkesin huzurunda kendisine bir kez daha sonsuz teşekkürlerimi bir borç bilirim. Tüm değme alakartlara değerdi bu jest.
	Elvis, Hüseyin, Hasan, Orhan, Ahmet, Yeşim, Şaban, Sibel, Mehtap, Gülçin, Suat ve isimlerini hatırlayamadığım siz saygıdeğer arkadaşlarım her birinize ayrı ayrı teşekkür ederim. Unutmadan eklemeliyim; tüm mutfak ekibinizin çalışmaları süper. Tüm yemekler, tatlılar salatalar, kahvaltı hepsi ayrı ayrı muhteşem. Makarna mutfağınızdan farklı soslarla marine edilmiş makarnalar hem çok leziz hem de muhteşemdi. Hatta kardeşimin istediği makarnayı hem tarifini vererek hem nasıl yapıldığını usta ellerden yapılarak paylaşılması da ayrı bir güzellik. Samimiyetinizden, güleryüzlülüğünüzden, yardımseverliğinizden hiçbirşey kaybetmemişsiniz bu sizler için de bizler için gerçekten çok önemli. Herbiriniz ayrı ayrı ilgilendiniz ve en güzeli ne biliyor musunuz bu kadar misafir yoğunluğunuzun olmasına rağmen eski ziyaretçilerinizi unutmamanız. Bu ayrı bişey. İşte Liberty Hotel Lara ailesi olarak farkınız bu belki de.  
	Programlarınız bilhassa Büyük Gala muhteşemdi. Biz orada kaldğımız 4 kısa günde 3 parti gördük. Havuz partisi hem serinletici hem eğlendiriciydi. Animasyon ekibiniz tek kelimeyle muhteşem. Yapılan değişiklik tek kelimeyle yerinde ve ideal olmuş. mini club’tan yiğenlerimi koparamadık.  Onların o memnuniyetini görmeniz gerekirdi. İrem Ve Tatyana’ya sonsuz teşekkürler ederim. Başta çocuklar çekingen davrandılar ısrarları sonucunda onların bu çekingen tavırları kırıldı. Hatta son günümüzde onları İrem ve Tatyana’dan ayırmak için bolca gözyaşı döktük. 
	Şimdilerde tekrar sizlerle buluşmanın yollarını arıyoruz. Ve çoook kuvvetle ihtimal de Yılbaşı’nda ordayız. Gidişat  onu gösteriyor. Eee verilen sözler tutulmadı değil mi? Aradığınız arkadaşlık, samimiyet, dostluk, Güleryüz, güvense tercihiniz kesinlikle Liberty Hotel Lara olmalı.. Yılbaşı ve 30 ağustos’ta  bir aksilik olmasa yine yeniden ordayız. Küçük bir rica bu kadroyu bozmayın mümkünse eski çalışanları da geri alın.
                                                                                                    Saygılarımla",5
Lara Barut Collection,Herseye ver herseyiyle Antalya Lara da en mükemmel Otel. Burdan Can Beye ( Animation ) Yahya Beye ( Restoran ) ve Tugba Hanima ( Whats app iletisime ) sonsuz sükranlarimi sunuyir ve sayenizde tekrar buraya gelmeyi planliyoruz 2023 icin.,5
Rixos Premium Belek - The Land Of Legends Access,"Otele ikinci gidişimiz. Bundan sonra Antalya ilinde tercih edeceğimiz otel olacak. Oda, yemekler, havuz, aktiviteler, kumsal vb. her şeyinden memnun kaldık. Misafirin memnun kalması için tüm çalışanlar seferber olmakta. Özellikle restoran yetkilisi Zuhiri Bey, misafir ilişkilerinden Anna Hanıma çok teşekkür ederiz. ",5
Rixos Premium Belek - The Land Of Legends Access,"kışın ortasında yazı yaşadık ısıtmalı havuzunuzla. her ayrıntısı en ufak ince düşüncelerle düşünülmüş, çalışabkarı özenle şeçilmiş mükemmel bir tesis.Barmenlerinden rıfat bey, havuz kenarı garsonlarından emine hanım muhteşem misafir perver kişilerdi .herşey için çok tşk ederiz",5
Rixos Premium Belek - The Land Of Legends Access,"Sezonda gelmemiş olmamıza rağmen, otel kapısından içeri girdiğimiz andan itibaren eksiksiz ve güleryüzlü bir hizmet ile karşılaştık. Bütün personel oldukça yardımsever ve profesyoneldi. Özellikle mutfak olarak bugüne kadar konakladığımız bütün oteller arasında en başarılısıydı. Sezon olmamasına rağmen bu kadar kusursuz bir hizmet aldığımız otele sezonda gelmek için şimdiden plan yapmaya başladık. Tekrardan her şey için teşekkür ediyoruz",5
Rixos Premium Belek - The Land Of Legends Access,Harika bi 3 gün geçirdik rezervasyonumuzu içtenlikle yapan Elif Ceylan hnm a çok teşekkür ederiz kat görevlimiz nazlı hnm temizliği ve odanın düzeni açısından bize çok yardımcı oldu herkes çok ilgili ve alakalıydı,5
Rixos Premium Belek - The Land Of Legends Access,Esimle beraber ilk defa Rixos Belek’te tatil yaptik. Evlere kapandigimiz bu Covid-19’lu gunlerde Mart ayinda Rixos Belek’te cenneti yasadik ve bol bol guneslendik. Hem tesis hem de calisanlar cok iyiydi. Kis ayi olmasina ve daha sezon tam acilmamasina ragmen tesis cok bakimli ve temizdi. Tesisin ve calisanlarin Covid-19 kurallarina harfiyen uymasi gonul rahatligiyla tatil yapmamiza olanak sagladi.  Derya Deniz hanim ve ekip cok ilgililerdi. Son gun odayi saat 16:00’ya kadar uzatmalari ise buyuk incelikti. Esimle tekrardan mutlaka Rixos Belek’e gelecegiz.,5
Rixos Premium Belek - The Land Of Legends Access,Restaurant muduru Zühri bey ve ekibine ilgi ve alakalarından dolayı tesekkur ederiz.Eşim ve cocuklarimla ile hayal gibi bir tatil geçirdiğimiz bu yeri herkese tavsiye ediyorum...Herşey çok güzel.yemekler sahili otelin temizliği kısacası Perfect,5
Lara Barut Collection,"Geçirdiğim en güzel tatildi.Kısaca her şey en ince ayrıntısına kadar düşünülmüş bir tesis. Temizlik yemekler özellikle a la carte restoranları (Kuyu restoranında bayıldım) harika 
Özellikle  Harun beye 
Cennet hanıma ve Tuğba hanıma ayrıca çok teşekkür etmek isterim",5
Lara Barut Collection,"İlk kez Lara Barut Collection da tatil yaptık.
Kalabalık bir aile olarak geldiğimiz Barut dan çok memnun kalarak ayrıldık Süper ötesi geçen bir hafta geçirdik. Misafir memnuniyetine önem veren bir işletme. Hizmet harika ötesi personel Süper.
Bütün departmanlar mükemmel iş çıkarıyor bu tesisde en çok dikkatimizi çeken ise misafir ilişkileri departmanı oldu personelleri her yerde görüyorsunuz teşekkürlerimizi yadigar hanıma ve Fulya hanıma gönderiyoruz güler yüzleri ve hoş sohbetleri için kesinlikle tavsiye ediyorum bizde tekrar gideceğiz.👍",5
Rixos Premium Belek - The Land Of Legends Access,"Merhabalar ailenizle tatil yapmak için muhteşem ötesi bir otel her şey harika .Oğlum Cihan Ali’nin rixy clup de çok güzel zaman geçirdi .Nurten Nurten ah tatlı kızım Nurten, ilgili alakalı güzel kızım Nurten .Her şey için çok teşekkür ederim sana oğlum sayende çok mutlu bir tatil geçirdi .Ayrıca misafir perveliğin için de çok teşekkür ederim ,pazar maceramızı da hiç unutmayacağım . Herkese çok teşekkürler ",5
Rixos Premium Belek - The Land Of Legends Access,Otelin konumu güzel yeşil alanı fazla. Odaları temiz ve COVİD ile ilgili önlemler alınmış.  Barda çalışan personel güler yüzlü ve ilgili. Hem otelin içinde hem de dışında rixy club var.  Çocuklar için birçok etkinlik yapılmakta. Bizim için önemli olan 4 yaşındaki kızımızın güzel zaman geçirmeseydi. Bunun için güler yüzüyle kızımızla ilgilenen Nurten hanıma çok teşekkür ediyoruz. En kısa zamanda yeniden görüşmek dileğiyle..,5
Rixos Premium Belek - The Land Of Legends Access,"6 gün 5 gece kaldık, çok güzel günler geçirdik ekip çok samimi özellikle derya hanım resepsiyondan çok yardımcı oldu, yemekleri son kaldığımız otellerin en iyisiydi 8/10 verebiliriz ( yasin ustadan lahmacu’u kesin deneyin ), temiz ve enerjik verici bir oteldir çok tavsiye ederim.",5
Rixos Premium Belek - The Land Of Legends Access,Bu ikinci kez gelişimizdi yine keyifli anılar ile ayrıldık ve şimdiden yeni planlar kurmaya başladık bile. Tatilimizde oğlumuz için yararlı olduğuna inandığımız çocuk aktiviteleri ve kendimiz için fitness dan yararlandık. Eğiticilere ve spor hocası olan Ceylan hanıma çok çok teşekkür ederiz azmi ve bilgisini bizimle paylaştığı için tekrar gelişimizde en çok zamanı Ceylan hocayla geçireceğimize eminim. Bütün rixos ailesine ve çalışanlarına teşekkür ederiz.,5
Rixos Premium Belek - The Land Of Legends Access,"2 yetişkin bir çocuk olarak konakladık, otel personeli güler yüzlü ve yardımcı. Covid dolayısıyla bir çok rest ve snack kapalı, hatta snack hiç yok. 

Ancak en önemlisi kış aylarında en çok kullanılan SPA ve kapalı havuz tesisinin tam bir rezalet olması. Hamam tarafında ısıtma sistemleri çalışmıyor bir yerden bir yere geçerken hasta olma riskiniz var. Son günümüzde kapalı havuz, kapalıydı. Spa ünitelerinin olduğu alan yetersiz pis ve çok soğuk. Buradaki personel maalesef mutsuz hatta personel bile yok o bölümde. Maalesef otel içindeki tüm olumlu yanlara rağmen spa alanları yüzünden tatilimizi kötü etkiledi. Kış sezonunda tavsiye etmiyorum. ",2
Rixos Premium Belek - The Land Of Legends Access,"Şayet Antalya'da tatil yapma planı yaptığınızda, başka bir oteli düşünme payı bırakmayacak bir otel. Risk almaya değmez diyeceksiniz. Dolayısıyla, bunu göze alarak gelmenizi tavsiye ederim. 🤷
Barmen Mehmet Bey, Fitness'da Furkan Çağrı Koç Bey, Dart, Karaoke ve Balık Tutma etkinliklerinde gördüğümüz iki hanımefendi ve DJ Beyefendi ile odamızla ilgili WhatsApp grubundan tüm etkinlikleri bildirip fazlasıyla alakalı olan Derya Deniz Hanımefendi ve Hilal Ölmez Hanımefendi ayrıca parantez açmayı hakedecek kadar işlerini severek yapıyor ve hizmet alanları mutlu ediyorlar.",5
Rixos Premium Belek - The Land Of Legends Access,Muhteşem otel. Eğitimli personel. Lezzetli yemekler. Verilen parayı kesinlikle hakeden dört dörtlük bir otel. Sezon dışı ve covid dönemi olmasına rağmen herşey harikaydı. Çok teşekkür ederiz. Kesinlikşe yine gitmeyi istiyoruz.,5
Rixos Premium Belek - The Land Of Legends Access,Harika bir otel. Her yönüyle huzur rahat ve konfor arayanlar için tavsiye edebileceğim bir otel. Müşterilerin rahatlığı için her şey düşünülmüş bir otel diyebilirim.kesinlikle gitmenizi tavsiye ediyorum tekrar gitmek için sabırsızlıkla bekliyorum.,5
Rixos Premium Belek - The Land Of Legends Access,"Rixos ile bizim  tanışmamız  geçen yıl balayı tatilinde oldu. Balayı tatilinde memnun kaldığımız için bu yıl tekrar tatil için rixosu tercih ettik. Pandemi sürecinde otelin aldığı önlemlerden dolayı sizin covid-19'dan uzak bir tatil yapmanızı sağlıyor. Bir mühendis gözüyle değerlendirecek olursam otel yönetimi aynen şantiye mantığıyla çalışmakta ve sorunlara hemen müdahale etmekte ve yerinde çözümler bulmaktadır. Otelde kaldığımız sürelerde çözümsüzlük kelimesini bir tarafa bırakmıştık. Aksaklıkların hemen giderilmesi ve hemen çözüm üretilmesi bir mühendis olarak paha biçilemez bir değerdi. Otelin en altta çalışan personelinden en üstte hizmet veren  personeline kadar herkesin eline emeğine sağlık diyoruz..Türk restorantında çalışan Zühri ÇETİN ve ekibine, housekeepingden sorumlu Aysun, Meryem ve Ayfer hanıma ve isimleri aklıma gelmeyen ve bizimle ilgilenen tüm personele teşekkürlerimizi sunuyoruz...Normalde bir gittiğimiz yere bir daha gitmek istemeyen yeni yerler keşfetme arzusu olan kişilerden birisi olarak kendimizi tanımlayabiliriz..Ancak rixos'un çalışanlarının o güler yüzü ve samimiyeti birde sorunlara çözüm odaklı bakış açıları benim ve eşimin bu keşif arzumuzu törpülüyor ve bir dahaki tatil planımızda rixos ilk sırada yer alıyor.",5
Rixos Premium Belek - The Land Of Legends Access,"Özellikle çalışan arkadaşların güler yüzlü ilgi alakaları mükemmel ötesi ve çok cana yakınlar
Turquoise restoran Turkuaz bölüm 6 kısım da ki mehmet beye ve rixos lounge’da bulunan hüseyin beye çok teşekkürler 🙏🏻👏🏻",5
Rixos Premium Belek - The Land Of Legends Access,Şubat tatilinde geldiğim 4 günlük geçirdiğim bu mükemmel zamanda otelden ve personelden çok memnun kaldım gerçekten her şey 4 4lüktü özellikle yemek bölümünde ismi Kerem Demirtaş olan garsondan (waiter) çok memnun kaldım bizi bilgisi samimiyeti ve güler yüzüyle beni ailemi ve arkadaşlarımı çok mutlu etti gerçekten sonsuz tesekkurlerimi sunuyorum güzel bir tecrübeydi benim için hep bu kalitede olması ve bir sonraki tatilimde keyif almak niyetiyle..,5
Lara Barut Collection,"Öncelikle inanılmaz kibar mükemmel bir şekilde karşılandı. Otel personeli bizi hemen otelde yapılacaklar ve bölümler hakkında bilgilendirdi. Deniz plaj havuz ve tüm barlar inanılmaz kaliteliydi. Barlardaki alkol çeşitleri yerli ithal hepsi süperdi. Hayal edebildiğiniz tüm içecekler ve imza kokteylleri ile fark yaratan bir otel. Yemek konusunu gelecek olursak, 10 alacarte restoraniyla en üst kalitede uzman şefler tarafından hazırlanan tüm yiyecekleri ücretsiz bir şekilde tatma şansını bulduk. Oda temizliği mini bar değişimi gibi hizmetlerde süperdi. Hijyen temizlikte kusursuzdu. Otel personeli her zaman güler yüzlü hoşgörülü ve çok hızlı serviste bulundular. Otelin içinde konser gösteri eğlence hersey var disarda yapılacak hersey otelin içinde mevcut.3 gece 4 gün nasıl geçti gerçekten anlamadık. Kesinlikle tüm çiftlere ailelere öneririm. 
Tanıştığımız personellere gelecek olursak
Musteri ilişkilerinde Yagigar Hanım ve Fulya hanım sürekli bizimle ilgilendiler her ihtiyacımızı anında yerine getirdiler ve istediğimiz tüm alacartelarda yoğunluk olmasına rağmen bize rezervasyon yaptılar. Harika insanlar.
Resepsiyonist Dilara Hanımda öyle.
Kumda Kirpi restoran da iki Serdar bey ve Osman usta
Kuyu restorandaki Osman Bey 
Susi restoran Bekir Bey ve usta Miraç Bey Turkiyenin kesinlikle en iyi susi ustası başka bir yerse böyle bir lezzet yok
Sandal Restoran Sait Bey 
Spor salonu Funda Hoca
Patenli  sude inanılmaz hizmet verdiler hep güler yüzlü ve superlerdi",5
Lara Barut Collection,"Balayı çifti olarak tercih ettiğimiz Lara Barut Collectionı iyiki tercih etmişiz. Hijyen, kalite, hizmet olağanüstüydü müşteri ilişkilerinden otelin hizmetinden restoranlarından herşey mükemmeldi. Personeller inanılmaz ilgili kendimizi uzun zamandır tanışıyormuşuz gibi hissetirmeleri harikaydı bizi çok özel hissettirdiler. Yemek lezzeti harikaydı. Bizimle ilgilenen misafir ilişkilerinden Yadigar Hanım, Fulya Hanım, Ege Bey , Tuğba Hanım ve daha sayamadığım bütün misafir ilişkileri ekibine çok teşekkürlerimizi sunuyoruz.resepsiyon dilara hanım çok güler yüzlü karşıladı ve oda konusunda bize çok yardımcı oldu .kumda kurpide 2 serdar şefimize , sushi de miraç ustaya ve bekir beye  , sandal da sahit beye sonsuz teşekkür ederim. Kısacası iyiki Lara Barut Colection.",5
Liberty Hotels Lara,"22 temmuz 28 temmuz tarihleri arasında otelinizde kaldım ve gerçekten çok memnun kaldık. Yüzü asık bir tane personel göremezsiniz. Hep Güleryüz hep problem çözmeye hazır personel. Bu arkadaşın ismini buraya yazmayı kendime borç biliyorum, kahvaltıyı dışarda yaparken sürekli konuştuğumuz personel Ahmet bey var ki çok çok iyi bir arkadaş. şimdiye kadar kaldığım oteller arasında en güzel otel. Oda temizliği her gün muntazam yapılır. Biz ailecek liberty otelden memnun kaldık. Tatil planları yapanlar için kesinlikle tavsiye ederim. ZAFER ERDEM",5
